08-20 02:51:23.546     0     0 I I00000/HiLog: ========Zeroth log of type: init
09-17 11:03:53.020  1410 60655 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2164297216, 1298 1298 3520 672028261 0
09-17 11:03:53.020  1410 60655 D C01311/foundation/AppMS: [app_mgr_stub.cpp54]AppMgrStub::OnReceived, code = 6, flags= 0.
09-17 11:03:53.020   869 31157 D C057C1/netmanager/ProcessSkeleton: AttachInvokerProcInfo: 779137024, 2271 2271 1010 671425089 0
09-17 11:03:53.020   869 31157 D C05A01/netmanager/ATM: [VerifyAccessToken]TokenID=671425089, permissionName=ohos.permission.GET_NETWORK_INFO.
09-17 11:03:53.020   508  3410 D C01120/hiview/BMS: [bundle_mgr_client.cpp(~BundleMgrClient:35)]destroy BundleMgrClient
09-17 11:03:53.020   508  3410 D C01120/hiview/BMS: [bundle_mgr_client.cpp(BundleMgrClient:30)]create BundleMgrClient
09-17 11:03:53.020   508  3410 D C01120/hiview/BMS: [bundle_mgr_client_impl.cpp(Connect:660)]connect begin
09-17 11:03:53.020   508  3410 D C01120/hiview/BMS: [bundle_mgr_client_impl.cpp(Connect:685)]connect end
09-17 11:03:53.020   508  3410 D C01120/hiview/BMS: [bundle_mgr_proxy.cpp(GetNameForUid:936)]begin to GetNameForUid of 19995491
09-17 11:03:53.020   869 31157 D C05A01/netmanager/ATM: [GetTokenTypeFlag]TokenID=671994809.
09-17 11:03:53.020  1410 60655 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2164297216, 1410 1410 5523 0 0
09-17 11:03:53.020  1298   488 D C057C1/security_guard/ProcessSkeleton: QueryObject: The value of lockflag is:0
09-17 11:03:53.020  1298   488 D C057C1/security_guard/ProcessSkeleton: QueryObject: not found object, desc:IPCObjectProxy16
09-17 11:03:53.020  1298   488 D C057C2/security_guard/IPCObjectProxy: IPCObjectProxy: handle:16 desc:IPCObjectProxy16 1726392192
09-17 11:03:53.020  1298   488 D C057C1/security_guard/ProcessSkeleton: AttachValidObject: 1726392192 descriptor:IPCObjectProxy16
09-17 11:03:53.020  1410 60655 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2164297216, 508 508 1201 671498998 0
09-17 11:03:53.020  1298   488 D C057C6/security_guard/BinderInvoker: AcquireHandle: handle:16
09-17 11:03:53.020  1298   488 D C057C1/security_guard/ProcessSkeleton: AttachObject: attach 1726392192 desc:IPCObjectProxy16 type:insert
09-17 11:03:53.020  1298   488 D C057C5/security_guard/IPCProcessSkeleton: FindOrNewObject: handle:16 proto:0 new:1
09-17 11:03:53.020   869 31157 D C057C1/netmanager/ProcessSkeleton: AttachInvokerProcInfo: 779137024, 869 869 1099 0 0
09-17 11:03:53.020  1410 60655 D C01120/foundation/BMS: [bundle_memory_guard.cpp(BundleMemoryGuard:29)]disable tcache and delay free, result:1, 1
09-17 11:03:53.020  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host.cpp(OnRemoteRequest:99)]bundle mgr host onReceived message, the message code is 9
09-17 11:03:53.020  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host_impl.cpp(GetNameForUid:775)]start GetNameForUid, uid : 19995491
09-17 11:03:53.020  1410 60655 D C01120/foundation/BMS: bundle_permission_mgr.cpp:VerifyCallingPermissionForAll:317 VerifyCallingPermission permission ohos.permission.GET_BUNDLE_INFO_PRIVILEGED, callerToken : 671498998
09-17 11:03:53.020  1410 60655 D C05A01/foundation/ATM: [VerifyAccessToken]TokenID=671498998, permissionName=ohos.permission.GET_BUNDLE_INFO_PRIVILEGED.
09-17 11:03:53.020  1410  5368 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2485926528, 1298 1298 3520 672028261 0
09-17 11:03:53.020  1410 60655 D C05A01/foundation/ATM: [GetTokenTypeFlag]TokenID=672010622.
09-17 11:03:53.020  1410  5368 D C01311/foundation/AppMS: [AMSI9477]called
09-17 11:03:53.020  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetBundleNameAndIndex:4351)]bundleId 195491 is not existed
09-17 11:03:53.020  1410  5368 D C01300/foundation/AAFwk: [permission_verification.cpp349]callerToken: <private>
09-17 11:03:53.020  1410  5368 D C01300/foundation/AAFwk: [permission_verification.cpp81]called
09-17 11:03:53.020  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetNameForUid:5050)]uid(19995491) invalid
09-17 11:03:53.020  1410  5368 D C05A01/foundation/ATM: [GetTokenTypeFlag]TokenID=672028261.
09-17 11:03:53.020  1410 60655 D C01120/foundation/BMS: [bms_extension_client.cpp(BmsExtensionClient:26)]create
09-17 11:03:53.020  1410  5368 D C01300/foundation/AAFwk: [permission_verification.cpp87]verify success
09-17 11:03:53.020   869 31157 D C057C1/netmanager/ProcessSkeleton: AttachInvokerProcInfo: 779137024, 2271 2271 1010 671425089 0
09-17 11:03:53.020  1410 60655 D C011FC/foundation/BMSExt: [GetBundleNameByUid:286]start to GetBundleNameByUid from bms extension
09-17 11:03:53.020  1410  5368 D C01311/foundation/AppMS: [AMSI9484]callerRecord null
09-17 11:03:53.021  1410  5368 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2485926528, 1410 1410 5523 0 0
09-17 11:03:53.021  1298   488 D C057C2/security_guard/IPCObjectProxy: OnLastStrongRef: handle:16 proto:0
09-17 11:03:53.021  1498 36703 D C057C1/accountmgr/ProcessSkeleton: AttachInvokerProcInfo: 635988736, 1410 1410 5523 672010622 0
09-17 11:03:53.021   869 31157 D C057C1/netmanager/ProcessSkeleton: AttachInvokerProcInfo: 779137024, 869 869 1099 0 0
09-17 11:03:53.021  1298   488 D C057C6/security_guard/BinderInvoker: ReleaseHandle: handle:16
09-17 11:03:53.021  1298   488 D C057C1/security_guard/ProcessSkeleton: DetachObject: erase desc:IPCObjectProxy16
09-17 11:03:53.021  1298   488 D C057C2/security_guard/IPCObjectProxy: ~IPCObjectProxy: handle:4294967295 desc:*.IAmsMgr 1726392192
09-17 11:03:53.021  1298   488 D C057C1/security_guard/ProcessSkeleton: DetachValidObject: erase 1726392192 
09-17 11:03:53.021  1298   488 D C02F07/security_guard/SG_COLL_DNS: [OnDnsResultReport]DnsResult listen end
09-17 11:03:53.021  1498 36703 D C057C1/accountmgr/ProcessSkeleton: AttachInvokerProcInfo: 635988736, 1498 1498 3058 0 0
09-17 11:03:53.021  2271 40602 D C01560/wifi_manager_service/SelfCureUtils: OnDnsResultReport, wifiNetId: 104, defaultNetId: 104, dnsFailedCounter_: 46
09-17 11:03:53.021  1298   488 D C057C1/security_guard/ProcessSkeleton: AttachInvokerProcInfo: 1726506496, 1298 1298 3520 0 0
09-17 11:03:53.021  1410 60655 D C011FB/foundation/BMSBroker: [GetBmsBrokerProxy:294]start to get bms broker proxy
09-17 11:03:53.021  1410 60655 D C011FB/foundation/BMSBroker: [GetBmsBrokerProxy:299]bmsBrokerProxy_ is ready.
09-17 11:03:53.021  1410 60655 D C011FB/foundation/BMSBroker: [GetBundleNameByUidWithUserId:626]GetBundleNameByUidWithUserId uid: 19995491 uerId: 100
09-17 11:03:53.021  2271 40602 D C057C1/wifi_manager_service/ProcessSkeleton: AttachInvokerProcInfo: 21013632, 2271 2271 1010 0 0
09-17 11:03:53.021 10576 10612 D C057C1/bms_broker/ProcessSkeleton: AttachInvokerProcInfo: 1008817408, 1410 1410 5523 672010622 0
09-17 11:03:53.021 10576 10612 D C011FB/bms_broker/BMSBroker: [OnRemoteRequest:1297]OnRemoteRequest, code : 10038
09-17 11:03:53.021 10576 10612 D C01120/bms_broker/BMS: [bundle_memory_guard.cpp(BundleMemoryGuard:29)]disable tcache and delay free, result:1, 1
09-17 11:03:53.021 10576 10612 D C01201/bms_broker/EventHandler: RemoveTask enter name unloadSATask
09-17 11:03:53.021 10576 10612 D C01201/bms_broker/EventQueueBase: Remove name enter
09-17 11:03:53.021 10576 10612 D C01201/bms_broker/EventQueueBase: Remove filter enter
09-17 11:03:53.021 10576 10612 D C01201/bms_broker/InnerEvent: event taskName is 'unloadSATask', caller is [bms_broker_sa.cpp(DelayToUnloadSA:260)]
09-17 11:03:53.021 10576 10612 D C01201/bms_broker/EventHandler: Current event id is 667680466435620 .
09-17 11:03:53.021 10576 10612 D C01201/bms_broker/EventQueueBase: Insert task: 667680466435620 0.
09-17 11:03:53.021 10576 10612 D C011FB/bms_broker/BMSBroker: [DelayToUnloadSA:261]posted delay UnloadSA task
09-17 11:03:53.021 10576 10612 D C011FB/bms_broker/BMSBroker: [HandleGetBundleNameByUidWithUserId:707]HandleGetBundleNameByUidWithUserId begin
09-17 11:03:53.021 10576 10612 D C011FB/bms_broker/BMSBroker: [GetBundleNameByUidWithUserId:1309]GetBundleNameByUidWithUserId begin usrId=100
09-17 11:03:53.022 10576 10612 D C011FB/bms_broker/BMSBroker: [HandleGetBundleNameByUidWithUserId:720]GetBundleNameByUidWithUserId ret : 8585601
09-17 11:03:53.022 10576 10612 D C011FB/bms_broker/BMSBroker: [OnRemoteRequest:1332]remote request code: 10038 cost: 1 ms
09-17 11:03:53.022 10576 10612 D C01120/bms_broker/BMS: [bundle_memory_guard.cpp(~BundleMemoryGuard:37)]flush cache, result: 1
09-17 11:03:53.022 10576 10612 D C057C1/bms_broker/ProcessSkeleton: AttachInvokerProcInfo: 1008817408, 10576 10576 5557 0 0
09-17 11:03:53.023  1410 60655 D C011FB/foundation/BMSBroker: [GetBundleNameByUidWithUserId:651]ret : 8585601
09-17 11:03:53.023  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host_impl.cpp(SendQueryBundleInfoEvent:6789)]start, -f:1, -c:1201, -e:8585601
09-17 11:03:53.023  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetBundleNameAndIndex:4338)]the uid(1201) is not an application
09-17 11:03:53.023  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetBundleNameAndIndexForUid:4308)]uid: 1201 invalid!
09-17 11:03:53.023  1410 60655 D C01121/foundation/BMSInstaller: bundle_mgr_host_impl.cpp:GetCallingInfo:6764 CallingUid 1201 is not hap, no bundleName
09-17 11:03:53.023  1410 60655 D C01120/foundation/BMS: [bundle_util.cpp(GetCurrentTime:295)]the current time in seconds is 1789614233
09-17 11:03:53.023  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host.cpp(OnRemoteRequest:801)]bundleMgr host finish to process message, errCode: 0
09-17 11:03:53.023  1410 60655 D C01120/foundation/BMS: [bundle_memory_guard.cpp(~BundleMemoryGuard:37)]flush cache, result: 1
09-17 11:03:53.023  1410 60655 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2164297216, 1410 1410 5523 0 0
09-17 11:03:53.023   508  3410 D C01120/hiview/BMS: [bundle_mgr_client.cpp(~BundleMgrClient:35)]destroy BundleMgrClient
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C01201/hiview/InnerEvent: event taskName is '', caller is [HmosScheduleHandlerImpl.cpp(PostTask:15)]
09-17 11:03:53.024   508  3410 D C01201/hiview/EventHandler: Current event id is 667680468894995 .
09-17 11:03:53.024   508  3410 D C01201/hiview/EventQueueBase: Insert task: 667680468894995 0.
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C02D19/hiview/CHR_SERVICE: AddCounter step is 0, no need add
09-17 11:03:53.024   508  3410 D C01120/hiview/BMS: [bundle_mgr_client.cpp(BundleMgrClient:30)]create BundleMgrClient
09-17 11:03:53.024   508  3410 D C01120/hiview/BMS: [bundle_mgr_client_impl.cpp(Connect:660)]connect begin
09-17 11:03:53.024   508  3410 D C01120/hiview/BMS: [bundle_mgr_client_impl.cpp(Connect:685)]connect end
09-17 11:03:53.024   508  3410 D C01120/hiview/BMS: [bundle_mgr_proxy.cpp(GetNameForUid:936)]begin to GetNameForUid of 7995
09-17 11:03:53.024  1410 60655 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2164297216, 508 508 1201 671498998 0
09-17 11:03:53.024  1410 60655 D C01120/foundation/BMS: [bundle_memory_guard.cpp(BundleMemoryGuard:29)]disable tcache and delay free, result:1, 1
09-17 11:03:53.024  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host.cpp(OnRemoteRequest:99)]bundle mgr host onReceived message, the message code is 9
09-17 11:03:53.024  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host_impl.cpp(GetNameForUid:775)]start GetNameForUid, uid : 7995
09-17 11:03:53.024  1410 60655 D C01120/foundation/BMS: bundle_permission_mgr.cpp:VerifyCallingPermissionForAll:317 VerifyCallingPermission permission ohos.permission.GET_BUNDLE_INFO_PRIVILEGED, callerToken : 671498998
09-17 11:03:53.024  1410 60655 D C05A01/foundation/ATM: [VerifyAccessToken]TokenID=671498998, permissionName=ohos.permission.GET_BUNDLE_INFO_PRIVILEGED.
09-17 11:03:53.025  1410 60655 D C05A01/foundation/ATM: [GetTokenTypeFlag]TokenID=672010622.
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetBundleNameAndIndex:4338)]the uid(7995) is not an application
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetNameForUid:5050)]uid(7995) invalid
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bms_extension_client.cpp(BmsExtensionClient:26)]create
09-17 11:03:53.025  1410 60655 D C011FC/foundation/BMSExt: [GetBundleNameByUid:286]start to GetBundleNameByUid from bms extension
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host_impl.cpp(SendQueryBundleInfoEvent:6789)]start, -f:1, -c:1201, -e:8521480
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetBundleNameAndIndex:4338)]the uid(1201) is not an application
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetBundleNameAndIndexForUid:4308)]uid: 1201 invalid!
09-17 11:03:53.025  1410 60655 D C01121/foundation/BMSInstaller: bundle_mgr_host_impl.cpp:GetCallingInfo:6764 CallingUid 1201 is not hap, no bundleName
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_util.cpp(GetCurrentTime:295)]the current time in seconds is 1789614233
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host.cpp(OnRemoteRequest:801)]bundleMgr host finish to process message, errCode: 0
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_memory_guard.cpp(~BundleMemoryGuard:37)]flush cache, result: 1
09-17 11:03:53.025  1410 60655 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2164297216, 1410 1410 5523 0 0
09-17 11:03:53.025   508  3410 D C01120/hiview/BMS: [bundle_mgr_client.cpp(~BundleMgrClient:35)]destroy BundleMgrClient
09-17 11:03:53.025   508  3410 D C01120/hiview/BMS: [bundle_mgr_client.cpp(BundleMgrClient:30)]create BundleMgrClient
09-17 11:03:53.025   508  3410 D C01120/hiview/BMS: [bundle_mgr_client_impl.cpp(Connect:660)]connect begin
09-17 11:03:53.025   508  3410 D C01120/hiview/BMS: [bundle_mgr_client_impl.cpp(Connect:685)]connect end
09-17 11:03:53.025   508  3410 D C01120/hiview/BMS: [bundle_mgr_proxy.cpp(GetNameForUid:936)]begin to GetNameForUid of 19996475
09-17 11:03:53.025  1410 60655 D C057C1/foundation/ProcessSkeleton: AttachInvokerProcInfo: 2164297216, 508 508 1201 671498998 0
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: msgType:0
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_memory_guard.cpp(BundleMemoryGuard:29)]disable tcache and delay free, result:1, 1
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: DispatchKernelMsg: msgType:0, moduleId:19
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host.cpp(OnRemoteRequest:99)]bundle mgr host onReceived message, the message code is 9
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: HandleRawKernelInfo,len:1400
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: rcvMsg->type: 0, dataLen:1400
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: [bundle_mgr_host_impl.cpp(GetNameForUid:775)]start GetNameForUid, uid : 19996475
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: tcpCnt:3, tcpSync:0, pid:0, uid:1051
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:1051,channelId:0, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:0, tcpSynRtsPkt:0
09-17 11:03:53.025  1410 60655 D C01120/foundation/BMS: bundle_permission_mgr.cpp:VerifyCallingPermissionForAll:317 VerifyCallingPermission permission ohos.permission.GET_BUNDLE_INFO_PRIVILEGED, callerToken : 671498998
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:1051,channelId:1, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:1, tcpSynRtsPkt:0
09-17 11:03:53.025  1410 60655 D C05A01/foundation/ATM: [VerifyAccessToken]TokenID=671498998, permissionName=ohos.permission.GET_BUNDLE_INFO_PRIVILEGED.
09-17 11:03:53.025   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:1051,channelId:2, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:2, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:1051,channelId:3, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:3, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:1051,channelId:4, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:4, tcpSynRtsPkt:0
09-17 11:03:53.026  1410 60655 D C05A01/foundation/ATM: [GetTokenTypeFlag]TokenID=672010622.
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:1051,channelId:5, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:5, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: tcpCnt:3, tcpSync:0, pid:0, uid:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:0,channelId:0, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:0, tcpSynRtsPkt:0
09-17 11:03:53.026  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetBundleNameAndIndex:4351)]bundleId 196475 is not existed
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:0,channelId:1, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:1, tcpSynRtsPkt:0
09-17 11:03:53.026  1410 60655 D C01120/foundation/BMS: [bundle_data_mgr.cpp(GetNameForUid:5050)]uid(19996475) invalid
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:0,channelId:2, inRtsPkt:0, inPkt:4, inLen:9724, outRtsPkt:0, outPkt:16, outLen:2387, rtt:40, outAllPkt:20, inUdpPkt:5, outUdpPkt:10, inUdpLen:596, outUdpLen:688, tcpBuf:4, udpBuf:0, tcpSynPkt:4,tcpFinPkt:0, outDupackPkt:0, devId:2, tcpSynRtsPkt:0
09-17 11:03:53.026  1410 60655 D C01120/foundation/BMS: [bms_extension_client.cpp(BmsExtensionClient:26)]create
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:0,channelId:3, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:3, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:0,channelId:4, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:4, tcpSynRtsPkt:0
09-17 11:03:53.026  1410 60655 D C011FC/foundation/BMSExt: [GetBundleNameByUid:286]start to GetBundleNameByUid from bms extension
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:0, uid:0,channelId:5, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:5, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: tcpCnt:3, tcpSync:0, pid:10399, uid:20020230
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:10399, uid:20020230,channelId:0, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:0, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:10399, uid:20020230,channelId:1, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:1, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:10399, uid:20020230,channelId:2, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:2, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:10399, uid:20020230,channelId:3, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:3, tcpSynRtsPkt:0
09-17 11:03:53.026   869  1629 D C015B5/netmanager/NetMgrEnhanced: QOE: pid:10399, uid:20020230,channelId:4, inRtsPkt:0, inPkt:0, inLen:0, outRtsPkt:0, outPkt:0, outLen:0, rtt:0, outAllPkt:0, inUdpPkt:0, outUdpPkt:0, inUdpLen:0, outUdpLen:0, tcpBuf:0, udpBuf:0, tcpSynPkt:0,tcpFinPkt:0, outDupackPkt:0, devId:4, tcpSynRtsPkt:0
